1Zr16Mo19Se32Te38-1,0.0,0.93183334,0.336549777
1Zr16W19Se32Te38-1,0.0,0.727112918,0.336549777
1Ge16Mo27I32Se54-1,1.279,1.321438186,1.953958364
1Ga18S18B19N19-1,1.936,4.666851528,2.179815807
1Ga18S18B19N19-2,1.981,4.666851528,2.320546163
1As19Cl19Se19Mo21Te42-1,0.003,0.93183334,1.37343953
1As19Cl19Se19W21Te42-1,0.278,0.727112918,1.37343953
1As19Cl19Se19Mo27S54-1,1.199,1.58038944,1.37343953
1Cl19Sb19Se19In32Te32-1,0.149,1.232646978,1.17164036
1As19Cl19Te19C96-1,0.0,0.000300069,1.478712992
1Cl19Sb19Se19C96H96-1,0.0,3.460110743,1.17164036
1As19Br19In32Te51-1,0.333,1.232646978,1.237282246
2Te19Mo20Se21-1,0.851,1.321438186,0.93183334
2Te19W20Se21-1,0.738,1.237876337,0.727112918
1Hf19Mo21Se38Te42-1,0.019,0.93183334,0.426561525
1Hf19W21Se38Te42-1,0.0,0.727112918,0.426561525
1Mo19W21Te38Se42-1,0.971,0.93183334,1.237876337
1W19Mo21Te38Se42-1,0.524,1.321438186,0.727112918
1W19In24Se24S38-1,1.388,1.533624078,1.404067454
1W19H26Si26S38-1,1.131,1.533624078,2.171198904
1Mo19In26S64-1,1.461,1.58038944,1.675147054
1Mo19In26Se64-1,1.162,1.321438186,1.404067454
1W19In26S64-1,1.197,1.533624078,1.675147054
1Hf19W27Se38S54-1,0.352,1.533624078,0.426561525
1Mg19W27I38Te54-1,0.811,0.727112918,3.272822082
1Pb19Pt27Br38Se54-1,0.371,1.166654501,2.004139519
1Pt19Mo27Se38S54-1,1.053,1.58038944,1.166654501
2Zn19Mo31I38Te62-1,0.974,0.93183334,2.431424985
1Mo19Ga32Se32Te38-1,0.874,0.93183334,1.764606828
1Mo19Ga32Se32Te38-2,0.81,0.93183334,1.643848945
1W19Ga32Se32Te38-2,0.488,0.727112918,1.643848945
1Pt19In32Se70-1,1.032,1.166654501,1.404067454
1Sn19I38Mo39S78-1,1.552,1.58038944,1.83661838
1Sn19I38W39S78-1,1.437,1.533624078,1.83661838
1Pb19I38In42Te42-1,0.424,1.232646978,1.49944992
1Zn20Mo39I40S78-1,1.478,1.58038944,2.431424985
1Zn20W39I40S78-1,1.601,1.533624078,2.431424985
1Br21Sb21Te21C122-1,0.0,0.000300069,1.051692278
1Mo21In26Se26S42-1,1.351,1.58038944,1.404067454
1Cd21Br42C104H104-1,0.917,3.460110743,3.069156178
1Zn23I46B74N74-1,2.657,4.666851528,2.431424985
1In24Se24B31N31-1,1.519,4.666851528,1.404067454
1Se24Mo25S26-1,1.028,1.58038944,1.321438186
1Se24W25S26-1,0.981,1.533624078,1.237876337
1Te24W31O38-1,0.0,0.727112918,1.340382481
1As25Cl25Te25W37S74-1,1.423,1.533624078,1.478712992
1Pb25Mg28Br50I56-1,1.383,3.272822082,2.004139519
1Mo25In32Te82-1,0.837,0.93183334,1.232646978
1W25In32Te82-1,0.513,0.727112918,1.232646978
1Ca25W49I50S98-1,1.61,1.533624078,3.537080409
1Pb25Br50Cl74Pt74-1,0.77,1.307933334,2.004139519
1In26S26B31N31-1,1.37,4.666851528,1.675147054
1In26S26B31N31-2,1.357,4.666851528,1.604270826
1Zn26Pb27I52Br54-1,0.796,2.431424985,2.004139519
1Te26Mo29S32-1,0.628,1.58038944,0.93183334
1Te26W29S32-1,0.59,1.533624078,0.727112918
1As27Br27Te27H56Si56-1,0.175,2.171198904,1.237282246
1Cl27Sb27Te27H62Si62-1,0.009,2.171198904,1.254939468
2H27Si27Ga28Se28-2,1.21,2.171198904,1.643848945
2H27Si27Ga31S31-2,1.342,2.171198904,2.320546163
1Cl27Sb27Hf31Se89-1,0.277,0.426561525,1.17164036
2Te27Se31In58-1,0.82,1.232646978,1.404067454
1Cd27Mo37Cl54Se74-1,1.201,1.321438186,3.868284768
1Cd27W37Cl54Se74-1,0.819,1.237876337,3.868284768
1Mo27H38Si38Se54-1,1.405,1.321438186,2.171198904
1Mo27In38S38Se54-2,0.7,1.321438186,1.604270826
1W27In38S38Se54-2,0.358,1.237876337,1.604270826
1Pb27Br54In56Te56-1,0.28,1.232646978,2.004139519
1Pb28Pt43I56Se86-1,0.505,1.166654501,1.49944992
2As2Cl2Se2In3Te3-1,0.171,1.232646978,1.37343953
1In2Te2B3N3-1,1.303,4.666851528,1.232646978
2Mo2Cl3Pt3S4-1,1.249,1.58038944,1.307933334
2Mo2In3Se3Te4-1,0.572,0.93183334,1.404067454
2Mo2Ga3S7-1,1.596,1.58038944,2.179815807
2W2Ga3S7-1,1.522,1.533624078,2.179815807
2W2Ga3S7-2,1.576,1.533624078,2.320546163
2W2Ga3Se7-2,0.983,1.237876337,1.643848945
2Ca2I4C13-1,0.26,0.000300069,3.537080409
2Pb2Br4C13-1,0.0,0.000300069,2.004139519
2Pb2I4C13H13-1,0.092,3.460110743,1.49944992
2W2Se4C7-1,0.001,0.000300069,1.237876337
1As3Cl3Se3C14-1,0.0,0.000300069,1.37343953
1Cl3Sb3Se3Mo4Te8-1,0.0,0.93183334,1.17164036
1Cl3Sb3Se3W4Te8-1,0.0,0.727112918,1.17164036
1Br3Sb3Te3Cl8Pt8-1,0.738,1.307933334,1.051692278
2Ga3Se3C7-1,0.0,0.000300069,1.764606828
2In3S3C7H7-1,0.334,3.460110743,1.675147054
1Sb3Te3Pt8Cl11-1,0.492,1.307933334,1.254939468
1Hf3Mo4Se14-1,0.259,1.321438186,0.426561525
1Hf3W4Se14-1,0.0,1.237876337,0.426561525
1Zr3Mo4Se14-1,0.173,1.321438186,0.336549777
1Zr3W4Se14-1,0.0,1.237876337,0.336549777
1Cd3Mo4Br6Te8-1,0.836,0.93183334,3.069156178
1Cd3W4Br6Te8-1,0.5,0.727112918,3.069156178
1Mo3W4Se6O8-1,0.08,1.321438186,1.340382481
1Zr3Se6C14-1,0.0,0.000300069,0.336549777
1Cd3Cl6C14H14-1,0.638,3.460110743,3.868284768
1Sn3I6H8Si8-1,1.249,2.171198904,1.83661838
1Br4Sb4Te4Mo7S14-1,0.85,1.58038944,1.051692278
1Br4Sb4Te4W7S14-1,0.505,1.533624078,1.051692278
1Cl4Sb4Te4Mo7S14-1,1.166,1.58038944,1.254939468
1Cl4Sb4Te4W7S14-1,0.237,1.533624078,1.254939468
1As4Cl4Se4B9N9-1,1.35,4.666851528,1.37343953
1W4B7N7Se8-1,1.262,4.666851528,1.237876337
1Mg4Mo7I8S14-1,1.658,1.58038944,3.272822082
1Mg4W7I8S14-1,1.642,1.533624078,3.272822082
1Ca4I8B13N13-1,3.012,4.666851528,3.537080409
1Sn4I8B13N13-1,1.879,4.666851528,1.83661838
1Hf4Se8B9N9-1,0.307,4.666851528,0.426561525
1Pt4Se8B9N9-1,1.17,4.666851528,1.166654501
1Zr4Se8B9N9-1,0.142,4.666851528,0.336549777
3Zn6Mo11I12Se22-1,1.367,1.321438186,2.431424985
2Mo6S12C19H19-1,0.524,1.58038944,3.460110743
2W6S12C19H19-1,0.872,1.533624078,3.460110743
2Cd6Br12C31-1,0.259,0.000300069,3.069156178
2Cl6Sb6Se6H13Si13-1,0.0,2.171198904,1.17164036
2As6Br6Te6C31-1,0.257,0.000300069,1.237282246
2Cl6Sb6Se6C31-1,0.055,0.000300069,1.17164036
1Se6W7O8-1,0.0,1.237876337,1.340382481
1Pb7Mo12I14Te24-1,0.01,0.93183334,1.49944992
1Pb7W12I14Te24-1,0.018,0.727112918,1.49944992
1Ca7Mo13I14Se26-1,1.374,1.321438186,3.537080409
1Ca7W13I14Se26-1,1.277,1.237876337,3.537080409
1Pb7W13Br14Se26-1,0.0,1.237876337,2.004139519
1Mg7I14B19N19-1,3.204,4.666851528,3.272822082
1W7Se14C24H24-1,1.247,1.237876337,3.460110743
2In7Se7C19-1,0.238,0.000300069,1.404067454
1Cl7Sb7Te7B19N19-1,1.35,4.666851528,1.254939468
1Br7Sb7Te7Pt9Se18-1,0.335,1.166654501,1.051692278
1Cl7Sb7Te7Pt9Se18-1,0.073,1.166654501,1.254939468
1As7Cl7Mo9Se25-1,0.891,1.321438186,1.37343953
2In7Se7Cl9Pt9-1,1.236,1.307933334,1.404067454
1Mo7In8Te8Se14-1,1.085,1.321438186,1.232646978
1W7In8Te8Se14-1,0.982,1.237876337,1.232646978
2S7W8O9-1,0.447,1.533624078,1.340382481
1Mo7W9S14O18-1,0.719,1.58038944,1.340382481
1Pt7Mo9Se32-1,0.965,1.321438186,1.166654501
1Pt7W9Se32-1,0.686,1.237876337,1.166654501
1W7B9N9O14-1,0.588,4.666851528,1.340382481
2Mo8Cl13Pt13Se16-1,0.845,1.321438186,1.307933334
2Mo8Ga13S13Se16-1,1.273,1.321438186,2.179815807
2Mo8H13Si13Te16-1,0.983,0.93183334,2.171198904
2W8Cl13Pt13Se16-1,0.493,1.237876337,1.307933334
2W8Ga13S13Se16-2,0.971,1.237876337,2.320546163
2W8H13Si13Te16-1,0.819,0.727112918,2.171198904
2W8In13S13Te16-2,0.044,0.727112918,1.604270826
2Ge8I16H19Si19-1,1.406,2.171198904,1.953958364
2Cd8Cl16C39-1,0.0,0.000300069,3.868284768
2As8Cl8In13Te21-1,0.165,1.232646978,1.478712992
2As8Te8Pt19Cl27-1,1.166,1.307933334,1.478712992
2As8Br8Te8Cl19Pt19-1,0.93,1.307933334,1.237282246
2Br8Sb8Te8H19Si19-1,0.055,2.171198904,1.051692278
1Cd9Mo13Br18Se26-1,1.343,1.321438186,3.069156178
1Cd9W13Cl18S26-1,1.568,1.533624078,3.868284768
1Ge9Mo13I18Te26-1,0.955,0.93183334,1.953958364
1Ge9W13I18Te26-1,0.632,0.727112918,1.953958364
1Hf9Mo13Se18S26-1,0.391,1.58038944,0.426561525
1Mg9Mo13I18Te26-1,1.004,0.93183334,3.272822082
1Zr9Mo13Se18S26-1,0.239,1.58038944,0.336549777
1Zr9W13Se18S26-1,0.261,1.533624078,0.336549777
1Ge9Mo16I18S32-1,1.478,1.58038944,1.953958364
1Ge9W16I18S32-1,1.613,1.533624078,1.953958364
1Pb9Mo16Br18Se32-1,0.307,1.321438186,2.004139519
1Pb9I18Mo19S38-1,1.029,1.58038944,1.49944992
1Pb9Br18B28N28-1,0.91,4.666851528,2.004139519
1Pb9I18C62-1,0.0,0.000300069,1.49944992
1Br9Sb9Mo13Te35-1,0.0,0.93183334,1.051692278
1Cl9Sb9Mo13Te35-1,0.0,0.93183334,1.254939468
1Cl9Sb9W13Se35-1,0.38,1.237876337,1.17164036
1Cl9Sb9W13Te35-1,0.136,0.727112918,1.254939468
2Ga9S9C19-1,0.247,0.000300069,2.320546163
1As9Br9Te9Mo13Se26-1,1.194,1.321438186,1.237282246
1As9Br9Te9W13Se26-1,0.852,1.237876337,1.237282246
1As9Cl9Te9Mo13Se26-1,0.0,1.321438186,1.478712992
1As9Cl9Te9W13Se26-1,0.76,1.237876337,1.478712992
1Br9Sb9Te9B25N25-1,1.107,4.666851528,1.051692278
3CdCl2H2Si2-1,1.087,2.171198904,3.868284768
1BNC2H2-1,3.354,4.666851528,3.460110743
3CaPbBr2I2-1,1.365,3.537080409,2.004139519
1MoWS4-1,1.267,1.58038944,1.533624078
1MoWSe4-1,1.017,1.321438186,1.237876337
1MoWTe4-1,0.643,0.93183334,0.727112918
4HInSSi-1,0.785,2.171198904,1.675147054
4HInSSi-2,0.755,2.171198904,1.604270826
3AsClPtSe3-1,0.225,1.166654501,1.37343953
